165;222;68;242;land;false;plains;1
166;239;232;202;land;false;plains;1
167;232;169;145;land;true;plains;1
168;217;119;223;land;false;hills;1
169;240;137;149;land;false;plains;1
170;119;212;231;land;false;plains;1
171;59;219;251;land;false;plains;1
172;231;164;230;land;false;plains;1
173;139;215;183;land;false;plains;1
174;227;88;201;land;false;plains;1
175;173;239;235;land;false;plains;1
176;177;166;170;land;false;marsh;1
177;101;249;225;land;false;plains;1
178;237;153;150;land;false;plains;1
179;171;233;130;land;false;plains;1
180;205;129;172;land;false;plains;1
181;114;230;192;land;false;plains;1
182;215;64;240;land;false;plains;1
183;12;254;239;land;false;plains;1
184;250;190;168;land;false;desert;1
185;121;192;223;land;false;plains;1
186;212;182;136;land;false;plains;1
187;101;187;243;land;false;hills;1
188;175;247;247;land;false;marsh;1
189;252;152;181;land;false;plains;1
190;242;243;234;land;false;plains;1
191;130;205;239;land;false;plains;1
192;227;93;223;land;false;plains;1
193;199;145;204;land;false;plains;1
194;183;223;128;land;false;plains;1
195;241;123;243;land;false;plains;1
196;224;151;144;land;false;plains;1
197;190;225;177;land;false;plains;1
198;214;137;237;land;true;plains;1
199;97;228;191;land;true;plains;1
200;170;205;158;land;false;plains;1
201;139;246;254;land;false;plains;1
202;170;191;235;land;false;plains;1
203;239;40;241;land;false;plains;1
204;196;214;243;land;false;plains;1
205;245;191;101;land;false;plains;1
206;214;100;217;land;false;plains;1
207;216;203;162;land;false;plains;1
208;220;210;132;land;false;plains;1
209;227;173;225;land;false;plains;1
210;218;88;234;land;false;plains;1
211;203;153;160;land;false;plains;1
212;243;226;147;land;false;plains;1
213;119;238;229;land;false;plains;1
214;234;126;163;land;false;plains;1
215;236;198;185;land;false;plains;1
216;229;32;253;land;false;plains;1
217;201;253;125;land;true;plains;1
218;191;197;156;land;false;mountain;1
219;230;238;164;land;false;plains;1
220;242;232;149;land;false;hills;1
221;190;145;214;land;false;plains;1
222;188;194;209;land;false;plains;1
223;182;81;254;land;false;plains;1
224;241;61;215;land;false;plains;1
225;237;237;194;land;false;plains;1
226;232;156;170;land;false;plains;1
227;207;232;214;land;false;jungle;1
228;94;249;176;land;false;plains;1
229;164;249;139;land;false;plains;1
230;244;151;122;land;false;hills;1
231;173;240;137;land;false;plains;1
232;232;247;56;land;false;plains;1
233;248;149;128;land;false;plains;1
234;153;254;219;land;false;plains;1
235;100;213;217;land;false;plains;1
236;214;155;218;land;false;mountain;1
237;91;225;193;land;false;plains;1
238;243;138;203;land;false;jungle;1
239;122;238;225;land;true;plains;1
240;172;231;209;land;false;hills;1
241;215;89;202;land;false;plains;1
242;237;242;213;land;false;plains;1
243;240;206;231;land;false;plains;1
244;193;182;160;land;false;plains;1
245;184;247;71;land;false;plains;1
246;167;228;141;land;false;plains;1
247;183;128;246;land;false;plains;1
248;122;222;239;land;false;plains;1
249;220;205;249;land;false;plains;1
250;123;252;160;land;false;plains;1
251;181;156;206;land;false;plains;1
252;152;130;250;land;false;desert;1
253;200;141;166;land;false;plains;1
254;227;239;124;land;false;plains;1
255;154;149;243;land;false;plains;1
256;235;172;213;land;false;plains;1
257;216;247;205;land;false;plains;1
258;205;105;231;land;false;plains;1
259;192;234;183;land;true;plains;1
260;206;133;244;land;false;plains;1
261;135;246;185;land;true;plains;1
262;180;181;154;land;false;plains;1
263;177;205;156;land;false;jungle;1
264;160;214;172;land;false;hills;1
265;134;199;187;land;false;plains;1
266;220;143;213;land;false;desert;1
267;169;224;143;land;false;plains;1
268;240;150;121;land;false;plains;1
269;206;211;109;land;false;plains;1
270;154;220;203;land;false;desert;1
271;242;199;151;land;false;plains;1
272;234;236;114;land;false;plains;1
273;237;242;31;land;false;hills;1
274;145;211;222;land;false;plains;1
275;227;247;143;land;false;plains;1
276;237;183;173;land;false;plains;1
277;195;158;236;land;true;plains;1
278;165;106;239;land;false;plains;1
279;203;102;202;land;false;plains;1
280;163;155;206;land;false;desert;1
281;233;232;207;land;false;plains;1
282;105;232;200;land;false;plains;1
283;246;253;24;land;false;plains;1
284;220;241;113;land;false;plains;1
285;239;121;162;land;false;plains;1
286;189;116;252;land;false;plains;1
287;186;158;204;land;true;plains;1
288;253;210;90;land;false;plains;1
289;181;223;98;land;false;plains;1
290;146;227;155;land;true;plains;1
291;90;213;237;land;false;plains;1
292;237;156;108;land;false;plains;1
293;226;189;90;land;false;plains;1
294;244;106;182;land;false;plains;1
295;185;203;180;land;false;plains;1
296;205;208;204;land;false;plains;1
297;207;172;172;land;false;plains;1
298;145;201;199;land;false;plains;1
299;215;151;220;land;false;plains;1
300;250;201;94;land;true;plains;1
301;166;207;191;land;false;mountain;1
302;195;242;82;land;false;plains;1
303;232;95;195;land;false;plains;1
304;167;236;200;land;false;plains;1
305;207;89;210;land;false;plains;1
306;237;214;184;land;false;plains;1
307;146;160;223;land;true;plains;1
308;108;220;188;land;true;plains;1
309;221;123;161;land;false;plains;1
310;247;231;201;land;false;plains;1
311;201;244;197;land;false;jungle;1
312;243;85;181;land;true;plains;1
313;220;220;129;land;false;plains;1
314;233;225;218;land;false;plains;1
315;101;217;212;land;false;plains;1
316;101;249;233;land;false;plains;1
317;234;129;237;land;false;plains;1
318;145;182;225;land;false;plains;1
319;195;123;213;land;false;plains;1
320;207;221;91;land;false;plains;1
321;184;168;162;land;false;plains;1
322;156;164;234;land;true;plains;1
323;239;97;251;land;false;plains;1
324;229;124;204;land;false;plains;1
325;230;247;57;land;false;plains;1
326;232;134;140;land;false;desert;1
327;253;157;142;land;true;plains;1
328;193;199;112;land;false;plains;1
329;182;145;182;land;true;plains;1
330;222;248;76;land;false;plains;1
331;193;248;228;land;false;plains;1
332;246;182;175;land;false;plains;1
333;170;201;148;land;false;plains;1
334;253;192;182;land;false;plains;1
335;253;186;247;land;false;plains;1
336;138;206;181;land;false;plains;1
337;207;147;246;land;false;plains;1
338;172;209;152;land;false;jungle;1
339;181;160;249;land;false;plains;1
340;173;163;220;land;false;plains;1
341;156;233;186;land;false;plains;1
342;167;232;125;land;false;plains;1
343;37;253;239;land;false;plains;1
344;98;224;248;land;false;plains;1
345;90;246;236;land;false;plains;1
346;100;247;181;land;false;plains;1
347;182;138;232;land;false;plains;1
348;234;174;112;land;false;plains;1
349;240;140;222;land;false;hills;1
350;246;211;153;land;false;plains;1
351;162;252;150;land;false;plains;1
352;229;241;111;land;false;plains;1
353;241;202;201;land;false;plains;1
354;202;232;79;land;false;plains;1
355;250;245;34;land;false;plains;1
356;162;153;207;land;false;plains;1
357;78;245;252;land;false;desert;1
358;210;215;225;land;false;plains;1
359;186;241;177;land;false;plains;1
360;100;230;204;land;false;plains;1
361;234;242;192;land;false;plains;1
362;208;253;244;land;false;plains;1
363;247;189;213;land;false;plains;1
364;250;142;112;land;false;plains;1
365;189;254;121;land;false;plains;1
366;71;233;212;land;false;plains;1
367;254;249;82;land;false;plains;1
368;210;201;150;land;false;plains;1
369;174;161;201;land;false;plains;1
370;209;251;57;land;false;plains;1
371;254;211;195;land;false;plains;1
372;192;194;166;land;false;plains;1
373;189;124;234;land;false;plains;1
374;177;244;147;land;false;plains;1
375;141;223;143;land;false;plains;1
376;208;172;157;land;false;desert;1
377;195;244;211;land;false;plains;1
378;235;244;192;land;false;plains;1
379;230;195;172;land;false;plains;1
380;196;154;207;land;false;plains;1
381;227;208;166;land;false;plains;1
382;207;149;227;land;true;plains;1
383;229;137;141;land;false;plains;1
384;129;210;185;land;false;plains;1
385;254;155;106;land;false;plains;1
386;135;215;214;land;true;plains;1
387;90;234;248;land;false;desert;1
388;155;203;230;land;false;plains;1
389;132;191;183;land;false;plains;1
390;218;252;97;land;false;plains;1
391;211;246;233;land;false;plains;1
392;42;238;236;land;false;hills;1
393;208;158;168;land;false;plains;1
394;227;246;74;land;true;plains;1
395;244;244;20;land;false;plains;1
396;137;128;244;land;false;plains;1
397;212;181;197;land;false;plains;1
398;208;253;99;land;false;plains;1
399;69;254;207;land;false;plains;1
400;246;182;254;land;false;plains;1
401;225;139;156;land;false;desert;1
402;201;215;130;land;false;plains;1
403;240;209;140;land;false;plains;1
404;223;206;200;land;false;plains;1
405;218;110;241;land;false;plains;1
406;117;197;249;land;false;plains;1
407;137;187;184;land;false;plains;1
408;233;137;241;land;false;plains;1
409;217;154;236;land;false;plains;1
410;145;166;243;land;false;plains;1
411;149;120;249;land;false;plains;1
412;107;247;191;land;false;plains;1
413;190;210;183;land;false;plains;1
414;164;253;117;land;false;plains;1
415;227;192;193;land;false;plains;1
416;111;244;239;land;false;plains;1
417;177;122;226;land;false;plains;1
418;194;226;86;land;false;plains;1
419;251;236;221;land;false;plains;1
420;70;214;225;land;false;desert;1
421;241;202;110;land;false;plains;1
422;198;210;183;land;false;desert;1
423;235;218;54;land;false;plains;1
424;71;208;229;land;false;mountain;1
425;201;159;199;land;false;plains;1
426;128;252;182;land;false;plains;1
427;209;163;150;land;false;plains;1
428;253;184;165;land;false;desert;1
429;224;132;173;land;false;jungle;1
430;138;171;192;land;true;plains;1
431;132;154;236;land;false;plains;1
432;148;214;220;land;false;plains;1
433;166;156;231;land;false;plains;1
434;238;126;227;land;false;plains;1
435;253;78;179;land;false;plains;1
436;196;177;172;land;false;plains;1
437;232;200;137;land;false;plains;1
438;160;250;185;land;false;plains;1
439;202;216;195;land;false;plains;1
440;184;202;244;land;false;plains;1
441;206;202;145;land;false;plains;1
442;235;51;231;land;false;plains;1
443;247;175;236;land;false;plains;1
444;147;200;155;land;false;plains;1
445;185;224;233;land;false;plains;1
446;239;193;84;land;false;plains;1
447;183;245;253;land;true;plains;1
448;193;199;189;land;false;plains;1
449;254;57;233;land;false;plains;1
450;193;143;225;land;false;plains;1
451;43;216;249;land;false;plains;1
452;213;128;244;land;false;plains;1
453;250;160;252;land;false;plains;1
454;192;211;149;land;false;desert;1
455;239;236;171;land;false;plains;1
456;214;209;84;land;false;plains;1
457;234;179;250;land;true;plains;1
458;252;225;83;land;false;plains;1
459;232;163;112;land;false;plains;1
460;245;63;195;land;false;plains;1
461;182;194;137;land;true;plains;1
462;242;186;188;land;false;plains;1
463;163;129;241;land;false;plains;1
464;226;167;184;land;false;plains;1
465;145;237;191;land;false;mountain;1
466;187;175;229;land;false;plains;1
467;245;132;155;land;false;plains;1
468;113;248;210;land;true;plains;1
469;250;217;88;land;false;plains;1
470;237;217;249;land;false;plains;1
471;250;252;114;land;false;plains;1
472;225;182;145;land;false;plains;1
473;93;213;225;land;false;plains;1
474;183;234;192;land;false;desert;1
475;246;179;187;land;false;plains;1
476;229;235;206;land;false;plains;1
477;168;164;197;land;false;plains;1
478;52;247;246;land;false;plains;1
479;210;66;253;land;false;plains;1
480;166;183;206;land;false;plains;1
481;134;161;230;land;false;desert;1
482;188;192;243;land;false;plains;1
483;127;246;138;land;false;desert;1
484;190;223;149;land;false;plains;1
485;207;161;234;land;false;jungle;1
486;249;135;236;land;false;plains;1
487;247;230;211;land;false;plains;1
488;212;145;154;land;false;hills;1
489;190;148;164;land;false;plains;1
490;234;153;118;land;false;plains;1
491;184;142;231;land;false;plains;1
492;164;245;238;land;false;plains;1
493;223;107;173;land;false;desert;1
494;162;191;158;land;false;plains;1
495;192;144;239;land;false;plains;1
496;216;172;172;land;false;plains;1
497;205;172;157;land;false;plains;1
498;225;202;135;land;false;plains;1
499;253;245;225;land;false;plains;1
500;184;185;210;land;true;plains;1
501;201;217;162;land;false;plains;1
502;220;233;227;land;false;plains;1
503;173;248;247;land;true;plains;1
504;180;152;193;land;false;plains;1
505;127;237;248;land;false;plains;1
506;156;216;153;land;false;plains;1
507;238;156;127;land;false;plains;1
508;230;250;146;land;false;plains;1
509;142;197;185;land;false;plains;1
510;174;220;185;land;false;plains;1
511;242;136;154;land;false;plains;1
512;195;149;250;land;false;plains;1
513;183;226;174;land;false;hills;1
514;240;200;203;land;false;plains;1
515;129;166;215;land;false;plains;1
516;173;153;249;land;false;plains;1
517;234;235;183;land;true;plains;1
518;240;230;129;land;false;plains;1
519;241;84;224;land;false;plains;1
520;70;212;251;land;false;desert;1
521;252;210;143;land;false;desert;1
522;191;217;141;land;false;plains;1
523;236;208;75;land;false;plains;1
524;135;254;238;land;false;plains;1
525;233;207;119;land;false;hills;1
526;189;179;249;land;false;plains;1
527;245;126;154;land;false;plains;1
528;118;212;236;land;false;plains;1
529;228;171;191;land;false;plains;1
530;57;238;221;land;false;plains;1
531;232;142;151;land;false;plains;1
532;234;179;207;land;false;plains;1
533;176;221;243;land;true;plains;1
534;165;112;240;land;true;plains;1
535;233;230;66;land;false;plains;1
536;254;249;176;land;false;plains;1
537;180;166;165;land;false;plains;1
538;123;233;188;land;false;plains;1
539;197;246;61;land;false;plains;1
540;147;177;204;land;false;plains;1
541;215;196;187;land;false;plains;1
542;187;254;174;land;false;plains;1
543;189;233;134;land;false;plains;1
544;243;241;147;land;false;plains;1
545;73;250;199;land;false;plains;1
546;111;235;222;land;false;plains;1
547;179;227;146;land;false;plains;1
548;248;205;122;land;false;plains;1
549;192;247;171;land;false;plains;1
550;227;206;225;land;false;plains;1
551;186;202;244;land;true;plains;1
552;63;234;248;land;false;plains;1
553;157;246;254;land;false;plains;1
554;180;254;117;land;false;plains;1
555;196;216;137;land;true;plains;1
556;104;170;236;land;false;plains;1
557;111;215;227;land;false;plains;1
558;248;128;200;land;false;plains;1
559;251;193;92;land;false;plains;1
560;244;247;219;land;false;plains;1
561;200;230;200;land;false;plains;1
562;195;110;211;land;false;plains;1
563;238;205;159;land;false;plains;1
564;205;246;218;land;false;hills;1
565;231;140;179;land;false;plains;1
566;244;247;157;land;false;plains;1
567;91;222;230;land;false;plains;1
568;100;243;246;land;false;plains;1
569;231;253;163;land;false;plains;1
570;233;104;251;land;false;plains;1
571;242;104;241;land;false;hills;1
572;65;238;230;land;false;mountain;1
573;164;194;230;land;false;plains;1
574;41;242;232;land;false;plains;1
575;247;250;26;land;false;plains;1
576;215;60;252;land;false;plains;1
577;112;221;237;land;false;plains;1
578;111;254;188;land;false;plains;1
579;177;202;197;land;false;plains;1
580;239;236;66;land;false;plains;1
581;227;239;86;land;false;plains;1
582;203;197;125;land;false;plains;1
583;175;238;108;land;false;plains;1
584;150;220;196;land;false;plains;1
585;187;236;165;land;false;hills;1
586;160;251;110;land;false;plains;1
587;232;231;75;land;true;plains;1
588;254;249;15;land;false;plains;1
589;213;232;102;land;false;plains;1
590;86;241;252;land;false;plains;1
591;144;234;153;land;false;plains;1
592;167;245;244;land;false;desert;1
593;185;118;236;land;false;plains;1
594;190;214;173;land;false;plains;1
595;231;218;195;land;false;plains;1
596;187;191;192;land;false;plains;1
597;252;55;225;land;false;plains;1
598;55;215;253;land;false;hills;1
599;240;205;238;land;false;hills;1
600;227;228;100;land;false;plains;1
601;223;133;176;land;true;plains;1
602;88;253;213;land;false;plains;1
603;181;226;242;land;false;plains;1
604;136;210;206;land;true;plains;1
605;165;190;219;land;false;plains;1
606;241;217;144;land;false;jungle;1
607;164;179;162;land;false;plains;1
608;237;82;243;land;false;plains;1
609;116;224;172;land;false;plains;1
610;244;238;38;land;false;plains;1
611;135;237;180;land;false;hills;1
612;147;192;164;land;false;plains;1
613;144;248;153;land;false;plains;1
614;240;184;180;land;true;plains;1
615;80;238;187;land;false;plains;1
616;231;251;192;land;false;plains;1
617;214;189;250;land;false;plains;1
618;250;216;64;land;false;plains;1
619;156;246;203;land;false;plains;1
620;140;177;201;land;false;plains;1
621;182;209;200;land;false;hills;1
622;147;232;214;land;false;plains;1
623;250;23;254;land;false;plains;1
624;238;117;178;land;false;plains;1
625;192;139;245;land;false;plains;1
626;170;178;205;land;false;plains;1
627;157;233;198;land;false;plains;1
628;152;163;244;land;false;plains;1
629;243;171;139;land;false;plains;1
630;207;115;194;land;false;plains;1
631;194;204;180;land;false;plains;1
632;129;128;254;land;false;plains;1
633;206;222;133;land;false;plains;1
634;183;242;114;land;false;plains;1
635;218;227;239;land;false;plains;1
636;186;247;185;land;false;plains;1
637;238;252;34;land;false;plains;1
638;221;232;93;land;false;plains;1
639;68;253;233;land;false;plains;1
640;119;180;243;land;false;plains;1
641;159;166;200;land;false;plains;1
642;118;199;209;land;true;plains;1
643;250;243;97;land;false;plains;1
644;231;107;186;land;false;plains;1
645;178;242;165;land;false;plains;1
646;99;243;169;land;false;plains;1
647;173;120;248;land;false;plains;1
648;120;152;235;land;true;desert;1
649;196;225;232;land;true;plains;1
650;152;237;122;land;false;plains;1
651;202;162;193;land;false;hills;1
652;191;145;232;land;false;plains;1
653;34;249;231;land;false;plains;1
654;217;157;133;land;false;plains;1
655;174;228;130;land;false;plains;1
656;242;160;205;land;false;desert;1
657;187;115;229;land;false;plains;1
658;201;165;254;land;false;plains;1
659;180;157;248;land;false;plains;1
660;152;140;219;land;false;plains;1
661;167;201;145;land;false;plains;1
662;147;196;218;land;true;plains;1
663;238;206;126;land;false;plains;1
664;242;83;229;land;true;plains;1
665;110;218;204;land;false;plains;1
666;134;218;215;land;false;plains;1
667;172;160;232;land;false;plains;1
668;222;105;204;land;false;plains;1
669;170;246;152;land;false;plains;1
670;202;66;248;land;false;plains;1
671;207;213;198;land;false;plains;1
672;103;241;237;land;false;plains;1
673;191;224;144;land;false;plains;1
674;140;248;139;land;false;plains;1
675;202;229;216;land;false;plains;1
676;143;185;204;land;false;plains;1
677;242;192;200;land;false;plains;1
678;125;215;168;land;false;desert;1
679;199;174;219;land;false;plains;1
680;185;199;233;land;false;desert;1
681;244;204;246;land;true;plains;1
682;233;216;125;land;false;plains;1
683;144;231;221;land;false;plains;1
684;182;161;191;land;false;plains;1
685;179;166;232;land;false;plains;1
686;207;214;242;land;false;plains;1
687;173;231;150;land;false;plains;1
688;97;242;220;land;false;plains;1
689;218;235;81;land;false;plains;1
690;231;189;167;land;false;plains;1
691;240;214;235;land;false;plains;1
692;183;174;200;land;false;plains;1
693;241;61;231;land;false;plains;1
694;244;164;241;land;false;plains;1
695;226;186;220;land;false;plains;1
696;243;104;155;land;false;plains;1
697;203;208;124;land;false;plains;1
698;234;211;88;land;false;plains;1
699;74;219;222;land;false;plains;1
700;248;71;209;land;false;plains;1
701;155;207;238;land;false;plains;1
702;186;210;185;land;false;plains;1
703;240;224;205;land;true;plains;1
704;241;65;216;land;true;plains;1
705;207;234;181;land;false;plains;1
706;64;243;202;land;false;plains;1
707;153;230;158;land;false;plains;1
708;125;187;221;land;false;plains;1
709;160;141;200;land;false;plains;1
710;239;235;127;land;false;plains;1
711;58;205;244;land;false;desert;1
712;195;218;242;land;false;plains;1
713;243;149;117;land;false;plains;1
714;218;114;253;land;false;plains;1
715;250;184;219;land;false;plains;1
716;208;251;90;land;false;plains;1
717;254;195;186;land;false;plains;1
718;224;63;215;land;false;plains;1
719;145;197;193;land;false;plains;1
720;192;241;220;land;false;plains;1
721;178;127;229;land;false;plains;1
722;225;125;224;land;false;desert;1
723;182;217;161;land;false;plains;1
724;251;185;117;land;false;plains;1
725;133;205;164;land;false;plains;1
726;244;36;249;land;true;plains;1
727;190;252;154;land;true;plains;1
728;98;235;213;land;false;plains;1
729;128;130;249;land;false;plains;1
730;253;102;193;land;false;plains;1
731;250;147;234;land;false;plains;1
732;253;192;244;land;false;plains;1
733;151;216;164;land;false;plains;1
734;245;174;138;land;false;plains;1
735;147;243;252;land;false;plains;1
736;168;198;226;land;false;plains;1
737;240;236;26;land;false;plains;1
738;181;198;199;land;false;plains;1
739;88;253;210;land;false;jungle;1
740;196;204;167;land;false;plains;1
741;135;234;145;land;false;plains;1
742;216;169;144;land;true;desert;1
743;239;141;225;land;false;plains;1
744;204;138;184;land;true;plains;1
745;170;254;138;land;false;plains;1
746;216;163;157;land;false;plains;1
747;235;250;30;land;false;plains;1
748;203;169;192;land;false;plains;1
749;244;235;218;land;false;plains;1
750;186;194;128;land;false;plains;1
751;50;237;227;land;false;plains;1
752;232;176;144;land;false;plains;1
753;212;86;252;land;false;plains;1
754;209;247;172;land;false;plains;1
755;135;160;233;land;false;plains;1
756;254;248;72;land;false;plains;1
757;97;182;247;land;false;plains;1
758;146;120;248;land;true;plains;1
759;154;131;253;land;false;plains;1
760;119;232;185;land;false;plains;1
761;129;187;235;land;true;plains;1
762;251;254;250;land;true;plains;1
763;138;207;248;land;false;plains;1
764;70;226;210;land;false;plains;1
765;156;220;176;land;false;plains;1
766;99;207;208;land;false;plains;1
767;227;218;159;land;false;plains;1
768;81;243;219;land;false;plains;1
769;131;198;214;land;false;plains;1
770;174;237;117;land;false;plains;1
771;244;214;197;land;false;plains;1
772;243;177;185;land;false;plains;1
773;219;251;161;land;false;plains;1
774;185;143;178;land;false;plains;1
775;49;220;237;land;true;plains;1
776;150;231;246;land;false;plains;1
777;208;211;176;land;false;plains;1
778;223;240;220;land;false;plains;1
779;186;164;241;land;false;plains;1
780;249;151;225;land;false;plains;1
781;198;183;249;land;false;plains;1
782;143;209;238;land;false;plains;1
783;247;122;145;land;false;plains;1
784;100;241;254;land;true;plains;1
785;192;146;209;land;false;plains;1
786;205;248;181;land;false;plains;1
787;171;112;227;land;false;plains;1
788;227;25;251;land;false;plains;1
789;105;245;217;land;false;plains;1
790;135;188;228;land;false;plains;1
791;184;245;136;land;false;plains;1
792;146;241;224;land;false;plains;1
793;118;251;187;land;false;plains;1
794;188;143;227;land;false;plains;1
795;252;122;189;land;false;desert;1
796;185;218;143;land;false;plains;1
797;198;213;241;land;false;plains;1
798;222;141;222;land;false;hills;1
799;152;214;179;land;false;plains;1
800;177;203;246;land;false;plains;1
801;95;220;213;land;true;plains;1
802;157;165;227;land;false;mountain;1
803;253;213;148;land;false;plains;1
804;206;246;192;land;false;plains;1
805;58;234;215;land;false;plains;1
806;113;233;247;land;false;plains;1
807;176;183;206;land;false;plains;1
808;97;188;242;land;false;plains;1
809;175;189;196;land;false;desert;1
810;111;232;164;land;false;plains;1
811;215;225;196;land;false;desert;1
812;144;156;233;land;false;plains;1
813;220;227;246;land;false;plains;1
814;179;141;189;land;true;plains;1
815;248;242;57;land;false;plains;1
816;59;234;248;land;false;plains;1
817;133;158;237;land;false;plains;1
818;237;215;152;land;false;plains;1
819;163;182;159;land;false;plains;1
820;214;134;163;land;false;plains;1
