141;supply_node;2347.00;10.32;1957.00;1.45;0
141;supply_node;2244.00;11.60;1904.00;4.39;0
141;supply_node;2363.00;12.68;1795.00;2.15;0
141;supply_node;2457.00;19.62;1898.00;3.63;0
141;supply_node;2468.00;11.23;1957.00;0.28;0
141;supply_node;2195.00;10.35;1920.00;2.87;0
141;supply_node;2513.00;9.73;1934.00;5.80;0
141;supply_node;2462.00;9.70;1981.00;2.45;0
141;supply_node;2332.00;9.70;1979.00;5.03;0
141;supply_node;2289.00;9.70;1968.00;1.69;0
141;supply_node;2328.00;10.38;2001.00;3.17;0
141;supply_node;2285.00;14.55;1883.00;0.92;0
141;supply_node;2437.00;9.80;1943.00;3.86;0
141;supply_node;2398.00;9.70;1879.00;5.34;0
141;supply_node;2372.00;9.70;1858.00;3.10;0
141;supply_node;2221.00;9.85;1896.00;4.57;0
141;supply_node;2225.00;9.70;1951.00;1.23;0
141;supply_node;2275.00;18.20;1838.00;5.27;0
141;supply_node;2424.00;11.65;1905.00;0.46;0
141;supply_node;2306.00;9.70;1976.00;3.40;0
141;supply_node;2453.00;11.20;1877.00;5.99;0
141;supply_node;2367.00;9.90;1832.00;2.64;0
141;supply_node;2474.00;11.50;1887.00;5.57;0
141;supply_node;2291.00;9.70;1989.00;1.87;0
141;supply_node;2291.00;10.45;1904.00;4.81;0
141;supply_node;2347.00;15.43;1854.00;0.01;0
141;supply_node;2453.00;14.18;1936.00;4.05;0
141;supply_node;2252.00;11.60;1921.00;5.52;0
141;supply_node;2241.00;10.50;1939.00;2.18;0
141;supply_node;2380.00;13.80;1805.00;6.22;0
141;supply_node;2344.00;9.70;1887.00;1.41;0
141;supply_node;2203.00;9.85;1904.00;4.35;0
141;supply_node;2524.00;9.70;1903.00;0.65;0
141;supply_node;2415.00;9.90;1843.00;3.59;0
141;supply_node;2312.00;9.75;1900.00;0.24;0
141;supply_node;2343.00;10.20;1916.00;2.82;0
141;supply_node;2269.00;14.80;1907.00;5.76;0
141;supply_node;2330.00;9.75;1930.00;0.96;0
141;supply_node;2424.00;10.60;1983.00;5.00;0
141;supply_node;2450.00;9.70;1995.00;1.65;0
141;supply_node;2309.00;10.50;1919.00;3.13;0
141;supply_node;2460.00;15.70;1919.00;0.89;0
141;supply_node;2380.00;13.30;1787.00;2.36;0
141;supply_node;2303.00;10.50;1883.00;5.30;0
141;supply_node;2484.00;9.70;1969.00;3.06;0
141;supply_node;2441.00;10.95;2026.00;4.54;0
141;supply_node;2409.00;10.55;2022.00;1.19;0
141;supply_node;2320.00;9.70;2016.00;3.78;0
141;supply_node;2260.00;9.70;2002.00;0.43;0
141;supply_node;2275.00;9.70;1998.00;3.36;0
141;supply_node;2354.00;9.70;2002.00;5.94;0
141;supply_node;2255.00;9.70;1989.00;2.60;0
141;supply_node;2436.00;12.35;1991.00;4.08;0
141;supply_node;2226.00;9.70;1967.00;1.83;0
141;supply_node;2358.00;10.15;1970.00;4.78;0
141;supply_node;2431.00;9.70;1960.00;6.25;0
141;supply_node;2312.00;9.70;1961.00;4.01;0
141;supply_node;2451.00;11.50;1957.00;5.49;0
141;supply_node;2202.00;9.70;1936.00;2.14;0
141;supply_node;2178.00;9.70;1932.00;4.72;0
141;supply_node;2495.00;10.15;1936.00;1.38;0
141;supply_node;2425.00;9.70;1932.00;4.31;0
141;supply_node;2218.00;9.85;1930.00;0.62;0
141;supply_node;2271.00;15.30;1931.00;3.55;0
141;supply_node;2526.00;9.73;1928.00;5.03;0
141;supply_node;2507.00;9.70;1921.00;1.68;0
141;supply_node;2489.00;10.60;1920.00;5.72;0
141;supply_node;2417.00;9.70;1917.00;0.92;0
141;supply_node;2177.00;9.73;1917.00;3.85;0
141;supply_node;2328.00;10.45;1912.00;0.16;0
141;supply_node;2474.00;14.07;1909.00;3.09;0
141;supply_node;2440.00;13.15;1898.00;6.03;0
141;supply_node;2488.00;10.30;1898.00;2.32;0
141;supply_node;2414.00;11.65;1892.00;5.27;0
141;supply_node;2238.00;10.00;1886.00;0.46;0
141;supply_node;2319.00;9.73;1881.00;4.50;0
141;supply_node;2414.00;10.23;1877.00;1.15;0
141;supply_node;2269.00;18.73;1877.00;2.63;0
141;supply_node;2353.00;9.70;1870.00;0.39;0
141;supply_node;2435.00;10.30;1869.00;1.87;0
141;supply_node;2390.00;9.70;1862.00;4.80;0
141;supply_node;2289.00;19.30;1854.00;2.56;0
141;supply_node;2314.00;15.00;1852.00;4.04;0
141;supply_node;2362.00;9.85;1849.00;0.69;0
141;supply_node;2259.00;12.18;1846.00;3.28;0
141;supply_node;2332.00;13.70;1845.00;6.21;0
141;supply_node;2300.00;17.90;1842.00;2.87;0
141;supply_node;2346.00;12.82;1837.00;5.45;0
141;supply_node;2381.00;10.00;1824.00;2.10;0
141;supply_node;2263.00;13.55;1824.00;3.58;0
141;supply_node;2281.00;14.00;1823.00;1.34;0
141;supply_node;2393.00;9.80;1815.00;2.81;0
141;supply_node;2290.00;11.35;1810.00;5.76;0
141;supply_node;2271.00;10.80;1810.00;3.51;0
141;supply_node;2320.00;10.00;1802.00;4.99;0
141;supply_node;2302.00;11.05;1798.00;1.64;0
141;supply_node;2327.00;10.98;1788.00;4.23;0
141;supply_node;2368.00;14.40;1777.00;0.88;0
141;bunker;2285.00;13.25;1891.00;5.15;0
141;bunker;2433.00;10.60;1926.00;2.99;0
141;bunker;2205.00;9.70;1929.00;4.20;0
141;bunker;2432.00;11.12;1981.00;0.94;0
141;bunker;2300.00;10.98;1818.00;3.60;0
141;bunker;2267.00;14.60;1937.00;6.26;0
141;bunker;2433.00;9.70;1964.00;4.10;0
141;bunker;2385.00;12.95;1791.00;5.66;0
141;bunker;2228.00;10.75;1897.00;2.05;0
141;bunker;2491.00;9.73;1949.00;4.71;0
141;bunker;2278.00;14.18;1899.00;2.55;0
141;bunker;2388.00;9.70;1852.00;4.11;0
141;bunker;2344.00;10.93;1823.00;0.49;0
141;bunker;2349.00;11.60;1780.00;3.15;0
141;bunker;2469.00;11.20;1953.00;6.18;0
141;bunker;2447.00;9.85;1965.00;1.10;0
141;bunker;2488.00;10.70;1889.00;5.22;0
141;bunker;2310.00;12.25;1781.00;3.06;0
141;bunker;2402.00;9.70;1854.00;3.16;0
141;bunker;2477.00;13.55;1905.00;1.00;0
141;bunker;2335.00;9.75;2014.00;3.67;0
141;bunker;2271.00;19.85;1868.00;0.05;0
141;bunker;2447.00;12.00;1941.00;1.61;0
141;bunker;2449.00;10.55;1976.00;5.73;0
141;bunker;2287.00;16.95;1863.00;0.65;0
141;bunker;2254.00;10.80;1949.00;4.78;0
141;bunker;2309.00;11.80;1870.00;0.06;0
141;bunker;2505.00;9.70;1910.00;4.18;0
141;bunker;2278.00;9.80;1954.00;0.56;0
141;bunker;2245.00;9.78;1960.00;2.12;0
141;bunker;2413.00;10.80;2018.00;6.24;0
141;bunker;2214.00;9.85;1930.00;1.17;0
141;bunker;2338.00;11.60;1822.00;5.29;0
141;bunker;2339.00;11.50;1924.00;0.57;0
141;bunker;2317.00;10.32;1818.00;3.23;0
141;bunker;2285.00;13.15;1896.00;5.89;0
141;bunker;2264.00;15.50;1855.00;3.73;0
141;bunker;2408.00;9.70;1845.00;3.84;0
141;bunker;2361.00;10.65;1841.00;1.68;0
141;bunker;2328.00;10.03;1925.00;5.80;0
141;bunker;2452.00;9.70;1991.00;0.72;0
141;bunker;2326.00;10.05;1913.00;3.74;0
141;bunker;2297.00;9.70;1992.00;0.12;0
141;bunker;2430.00;10.60;2030.00;4.25;0
141;bunker;2283.00;9.70;1969.00;4.35;0
141;bunker;2400.00;9.70;1887.00;2.19;0
141;bunker;2337.00;9.70;1962.00;4.85;0
141;bunker;2225.00;9.73;1942.00;1.23;0
141;bunker;2318.00;10.30;1925.00;2.79;0
141;bunker;2474.00;13.85;1934.00;0.63;0
141;bunker;2288.00;10.50;1928.00;3.30;0
141;bunker;2419.00;12.12;2005.00;5.96;0
141;bunker;2487.00;10.80;1929.00;2.70;0
141;bunker;2413.00;9.90;1901.00;3.90;0
141;bunker;2220.00;10.90;1917.00;1.74;0
141;bunker;2186.00;10.45;1914.00;4.41;0
141;bunker;2334.00;9.75;1995.00;5.97;0
141;bunker;2309.00;9.70;1965.00;2.35;0
141;bunker;2309.00;16.30;1849.00;0.19;0
141;bunker;2279.00;19.23;1839.00;1.39;0
141;bunker;2318.00;11.60;1865.00;4.42;0
141;bunker;2466.00;17.52;1903.00;2.26;0
141;bunker;2341.00;10.07;1808.00;4.92;0
141;bunker;2276.00;9.85;1976.00;0.19;0
141;bunker;2309.00;9.70;1968.00;2.86;0
141;bunker;2247.00;12.12;1909.00;0.70;0
141;bunker;2431.00;10.30;1863.00;1.91;0
141;bunker;2377.00;9.70;1846.00;4.93;0
141;bunker;2506.00;9.75;1938.00;1.31;0
141;bunker;2363.00;12.50;1792.00;3.97;0
141;bunker;2401.00;9.70;1857.00;0.35;0
141;bunker;2373.00;10.70;1806.00;3.37;0
141;bunker;2323.00;9.70;1884.00;6.04;0
141;bunker;2520.00;9.70;1904.00;2.42;0
141;bunker;2470.00;15.57;1922.00;0.26;0
141;bunker;2424.00;9.70;1920.00;0.36;0
141;bunker;2320.00;9.70;1900.00;4.48;0
141;bunker;2253.00;11.60;1931.00;0.86;0
141;bunker;2243.00;10.65;1889.00;3.88;0
141;bunker;2341.00;13.65;1859.00;5.09;0
141;bunker;2261.00;15.05;1880.00;2.93;0
141;bunker;2322.00;9.70;1940.00;5.59;0
141;bunker;2427.00;12.45;1991.00;0.87;0
141;bunker;2423.00;12.73;1898.00;4.99;0
141;bunker;2315.00;14.70;1833.00;1.38;0
141;bunker;2373.00;9.80;1813.00;4.04;0
141;bunker;2373.00;9.70;1852.00;5.60;0
141;bunker;2442.00;14.12;1896.00;3.44;0
141;bunker;2281.00;10.45;1793.00;4.64;0
141;bunker;2408.00;9.78;1909.00;2.48;0
141;bunker;2251.00;9.70;1979.00;4.05;0
141;bunker;2348.00;9.82;1873.00;0.43;0
141;bunker;2456.00;11.10;1879.00;3.09;0
141;bunker;2499.00;9.80;1921.00;6.11;0
141;bunker;2327.00;9.70;1902.00;3.95;0
141;bunker;2233.00;9.70;1970.00;5.16;0
141;bunker;2248.00;10.50;1945.00;3.00;0
141;bunker;2423.00;12.78;1890.00;4.56;0
141;bunker;2266.00;16.65;1895.00;0.94;0
141;bunker;2424.00;10.00;1852.00;3.60;0
141;bunker;2440.00;9.73;1953.00;1.44;0
141;bunker;2348.00;10.88;1974.00;1.55;0
141;bunker;2336.00;13.85;1837.00;5.67;0
141;bunker;2250.00;10.70;1866.00;2.05;0
141;bunker;2420.00;11.93;1880.00;4.71;0
141;bunker;2396.00;9.70;1835.00;1.45;0
141;bunker;2451.00;9.85;1982.00;4.11;0
141;bunker;2356.00;10.28;1976.00;0.50;0
141;bunker;2327.00;9.70;1877.00;2.05;0
141;bunker;2328.00;9.80;1807.00;6.18;0
141;bunker;2186.00;10.23;1921.00;1.10;0
141;bunker;2262.00;9.70;1999.00;5.22;0
141;bunker;2300.00;11.50;1875.00;0.50;0
141;bunker;2194.00;9.70;1906.00;4.62;0
141;bunker;2424.00;9.70;1929.00;5.83;0
141;bunker;2490.00;9.70;1963.00;3.67;0
141;bunker;2519.00;10.03;1926.00;0.40;0
141;bunker;2178.00;9.70;1927.00;1.61;0
141;bunker;2508.00;9.70;1945.00;5.73;0
141;bunker;2324.00;9.70;2014.00;2.12;0
141;bunker;2434.00;11.78;2012.00;3.68;0
141;bunker;2296.00;19.05;1843.00;0.06;0
141;bunker;2495.00;9.70;1943.00;4.18;0
141;bunker;2470.00;10.70;1881.00;4.28;0
141;bunker;2345.00;9.70;2000.00;2.12;0
141;bunker;2446.00;9.70;2023.00;4.79;0
141;bunker;2332.00;9.70;1977.00;1.17;0
141;bunker;2364.00;10.45;1840.00;4.18;0
141;bunker;2344.00;9.70;1882.00;0.57;0
141;bunker;2286.00;9.90;1780.00;4.69;0
141;bunker;2358.00;11.50;1840.00;5.90;0
141;bunker;2386.00;9.80;1830.00;2.63;0
141;bunker;2260.00;12.23;1822.00;5.30;0
141;bunker;2278.00;9.70;1991.00;1.68;0
141;bunker;2285.00;14.07;1825.00;4.34;0
141;bunker;2389.00;9.80;1818.00;1.07;0
141;bunker;2292.00;11.45;1817.00;2.29;0
141;bunker;2269.00;11.05;1811.00;0.13;0
141;bunker;2325.00;9.80;1805.00;4.25;0
141;bunker;2300.00;11.20;1799.00;4.35;0
141;bunker;2322.00;11.40;1787.00;2.19;0
141;bunker;2360.00;12.35;1779.00;4.85;0
141;radar_station;2339.00;9.98;1904.00;1.52;0
141;nuclear_reactor;2345.00;10.28;1975.00;2.80;0
141;floating_harbor;2235.47;9.50;1986.05;0.53;43
141;floating_harbor;2406.79;9.50;1988.36;-3.46;259
141;floating_harbor;2527.18;9.50;1914.29;-1.08;287
141;floating_harbor;2423.63;9.50;2039.86;0.20;889
141;floating_harbor;2453.75;9.50;2012.84;-1.30;1181
141;floating_harbor;2330.26;9.50;1949.13;-1.11;1271
141;floating_harbor;2362.37;9.50;1987.90;-1.14;1349
141;floating_harbor;2341.00;9.50;2031.00;0.00;1663
141;floating_harbor;2397.12;9.50;1910.82;0.59;1834
141;floating_harbor;2351.82;9.50;1901.57;-1.34;1978
141;floating_harbor;2334.30;9.50;1947.93;-4.09;2224
141;floating_harbor;2186.24;9.50;1899.57;-3.55;2477
141;floating_harbor;2519.60;9.50;1945.00;-0.54;2716
141;floating_harbor;2474.31;9.50;1991.56;-0.86;2743
141;floating_harbor;2328.30;9.50;1964.21;-3.39;2744
141;floating_harbor;2314.27;9.50;1997.08;-4.43;2924
141;floating_harbor;2418.54;9.50;1950.69;1.18;3452
141;floating_harbor;2383.21;9.50;1882.70;1.33;3455
141;floating_harbor;2374.37;9.50;1869.86;-0.20;3629
141;floating_harbor;2214.16;9.50;1880.60;-3.56;4052
141;floating_harbor;2208.30;9.50;1956.01;1.28;4074
141;floating_harbor;2316.56;9.50;1988.31;-0.71;4333
141;floating_harbor;2305.79;9.50;1992.70;-1.33;4634
141;floating_harbor;2353.60;9.50;1894.20;-0.93;5129
141;floating_harbor;2194.05;9.50;1895.05;-3.93;5179
141;floating_harbor;2533.64;9.50;1899.79;-1.89;5574
141;floating_harbor;2354.86;9.50;1918.37;-1.37;5988
141;floating_harbor;2336.60;9.50;1946.50;-0.38;6100
141;floating_harbor;2414.05;9.50;1973.05;-3.93;6186
141;floating_harbor;2464.79;9.50;1998.70;-1.33;6250
141;floating_harbor;2496.90;9.50;1971.15;-1.41;6568
141;floating_harbor;2452.00;9.50;2026.00;-1.57;6653
141;floating_harbor;2398.53;9.50;2030.37;0.90;6654
141;floating_harbor;2307.10;9.50;2013.85;-4.55;6655
141;floating_harbor;2252.80;9.50;2011.60;0.64;6658
141;floating_harbor;2287.26;9.50;2004.13;-1.11;6659
141;floating_harbor;2368.00;9.50;2015.00;-0.62;6661
141;floating_harbor;2219.00;9.50;1999.00;1.13;6662
141;floating_harbor;2230.21;9.50;1979.64;-0.32;6667
141;floating_harbor;2368.79;9.50;1972.70;-1.33;6668
141;floating_harbor;2421.05;9.50;1950.05;-3.93;6670
141;floating_harbor;2325.93;9.50;1962.99;-1.43;6671
141;floating_harbor;2511.00;9.50;1974.00;-0.44;6674
141;floating_harbor;2202.00;9.50;1948.00;0.00;6675
141;floating_harbor;2183.13;9.50;1942.26;-0.46;6677
141;floating_harbor;2418.40;9.50;1943.00;0.54;6680
141;floating_harbor;2540.48;9.50;1945.38;-0.69;6688
141;floating_harbor;2408.05;9.50;1925.95;0.79;6692
141;floating_harbor;2179.15;9.50;1904.10;-2.98;6698
141;floating_harbor;2358.76;9.50;1883.43;-0.40;6724
141;floating_harbor;2384.24;9.50;1875.43;0.40;6733
36;arms_factory;2222.00;9.70;1799.00;5.88;0
36;arms_factory;2268.00;9.70;1780.00;2.26;0
36;arms_factory;2259.00;10.80;1793.00;0.11;0
36;arms_factory;2223.00;9.70;1817.00;1.67;0
36;arms_factory;2237.00;9.70;1870.00;5.79;0
36;arms_factory;2246.00;9.75;1834.00;0.71;0
36;industrial_complex;2242.00;9.70;1821.00;4.83;0
36;industrial_complex;2217.00;9.70;1806.00;0.11;0
36;industrial_complex;2277.00;9.70;1785.00;2.78;0
36;industrial_complex;2247.00;9.80;1844.00;5.44;0
36;industrial_complex;2239.00;9.70;1821.00;2.17;0
36;industrial_complex;2230.00;9.70;1877.00;3.38;0
36;air_base;2250.00;10.50;1796.00;1.22;0
36;supply_node;2258.00;11.05;1798.00;5.01;0
36;supply_node;2248.00;9.70;1831.00;1.67;0
36;supply_node;2263.00;9.70;1775.00;4.25;0
36;supply_node;2240.00;9.70;1854.00;0.90;0
36;supply_node;2246.00;9.70;1811.00;3.84;0
36;supply_node;2234.00;10.03;1796.00;0.14;0
36;supply_node;2216.00;10.45;1811.00;3.08;0
36;supply_node;2230.00;9.70;1819.00;4.56;0
36;supply_node;2235.00;9.70;1872.00;2.31;0
36;supply_node;2235.00;9.70;1838.00;5.25;0
36;supply_node;2251.00;9.70;1787.00;0.45;0
36;supply_node;2273.00;9.70;1781.00;4.49;0
36;supply_node;2275.00;9.70;1758.00;5.96;0
36;bunker;2232.00;9.70;1862.00;3.45;0
36;bunker;2224.00;9.70;1798.00;1.29;0
36;bunker;2233.00;9.70;1821.00;2.85;0
36;bunker;2251.00;9.70;1826.00;5.51;0
36;bunker;2231.00;9.70;1833.00;1.90;0
36;bunker;2254.00;11.80;1803.00;6.02;0
36;bunker;2242.00;9.70;1813.00;6.12;0
36;bunker;2235.00;10.45;1798.00;3.96;0
36;bunker;2273.00;9.70;1775.00;1.80;0
36;bunker;2260.00;9.70;1783.00;4.46;0
36;bunker;2240.00;10.40;1848.00;6.03;0
36;bunker;2275.00;9.70;1756.00;2.41;0
36;radar_station;2246.00;9.70;1816.00;2.80;0
36;nuclear_reactor;2244.00;9.70;1820.00;4.47;0
36;floating_harbor;2222.11;9.50;1857.25;1.39;3157
36;floating_harbor;2228.24;9.50;1782.57;-3.55;4109
36;floating_harbor;2207.63;9.50;1800.53;-3.82;5436
36;floating_harbor;2222.10;9.50;1869.85;-4.55;6727
36;floating_harbor;2223.14;9.50;1835.63;-4.51;6754
36;floating_harbor;2212.18;9.50;1791.12;-4.12;6813
36;floating_harbor;2245.87;9.50;1776.74;-3.61;6828
36;floating_harbor;2267.05;9.50;1765.95;0.79;6854
37;arms_factory;2329.00;11.80;1772.00;2.78;0
37;arms_factory;2344.00;11.60;1761.00;5.44;0
37;arms_factory;2355.00;11.80;1767.00;2.17;0
37;arms_factory;2379.00;14.80;1733.00;3.38;0
37;arms_factory;2282.00;9.70;1751.00;1.22;0
37;arms_factory;2375.00;12.70;1718.00;5.34;0
37;industrial_complex;2376.00;13.65;1743.00;5.45;0
37;industrial_complex;2374.00;14.80;1758.00;3.29;0
37;industrial_complex;2339.00;9.70;1736.00;5.95;0
37;industrial_complex;2294.00;11.25;1759.00;2.33;0
37;industrial_complex;2347.00;10.60;1717.00;3.89;0
37;industrial_complex;2340.00;10.70;1749.00;1.73;0
37;air_base;2359.00;12.60;1764.00;4.40;0
37;supply_node;2320.00;9.70;1732.00;2.31;0
37;supply_node;2313.00;10.70;1750.00;5.25;0
37;supply_node;2346.00;10.98;1751.00;0.45;0
37;supply_node;2374.00;12.40;1738.00;4.49;0
37;supply_node;2364.00;15.30;1695.00;5.96;0
37;supply_node;2361.00;10.50;1727.00;2.61;0
37;supply_node;2369.00;14.75;1758.00;5.20;0
37;supply_node;2349.00;11.80;1769.00;1.85;0
37;supply_node;2289.00;9.75;1752.00;4.79;0
37;supply_node;2330.00;11.60;1759.00;1.09;0
37;supply_node;2334.00;9.70;1726.00;4.03;0
37;supply_node;2347.00;10.75;1715.00;5.50;0
37;supply_node;2379.00;13.62;1709.00;3.26;0
37;supply_node;2301.00;11.05;1760.00;6.20;0
37;supply_node;2331.00;11.65;1775.00;1.39;0
37;supply_node;2286.00;10.60;1769.00;5.43;0
37;supply_node;2316.00;12.10;1768.00;0.63;0
37;supply_node;2329.00;9.70;1746.00;3.57;0
37;supply_node;2361.00;10.55;1743.00;1.33;0
37;supply_node;2343.00;9.70;1735.00;2.80;0
37;supply_node;2308.00;9.70;1730.00;5.74;0
37;supply_node;2377.00;13.55;1727.00;2.04;0
37;supply_node;2364.00;13.20;1710.00;4.98;0
37;supply_node;2351.00;12.78;1702.00;1.63;0
37;supply_node;2378.00;15.03;1696.00;4.21;0
37;bunker;2332.00;12.10;1768.00;5.58;0
37;bunker;2354.00;9.90;1734.00;1.96;0
37;bunker;2363.00;13.68;1700.00;4.98;0
37;bunker;2291.00;10.23;1756.00;6.19;0
37;bunker;2369.00;11.95;1744.00;4.03;0
37;bunker;2375.00;14.03;1747.00;0.41;0
37;bunker;2351.00;11.80;1762.00;1.97;0
37;bunker;2367.00;12.28;1731.00;4.63;0
37;bunker;2337.00;9.70;1726.00;2.47;0
37;bunker;2372.00;14.25;1707.00;5.14;0
37;bunker;2298.00;11.55;1762.00;0.41;0
37;bunker;2376.00;13.30;1726.00;4.54;0
37;bunker;2341.00;11.60;1762.00;0.92;0
37;bunker;2361.00;13.15;1707.00;2.48;0
37;bunker;2307.00;11.88;1769.00;5.14;0
37;bunker;2343.00;11.60;1708.00;2.98;0
37;bunker;2280.00;9.70;1773.00;4.19;0
37;bunker;2355.00;11.25;1752.00;0.92;0
37;bunker;2373.00;15.80;1702.00;3.59;0
37;bunker;2377.00;14.30;1744.00;6.25;0
37;bunker;2312.00;9.70;1731.00;2.64;0
37;bunker;2313.00;11.60;1759.00;5.65;0
37;bunker;2310.00;9.70;1726.00;2.04;0
37;bunker;2345.00;12.78;1704.00;4.70;0
37;bunker;2334.00;9.85;1746.00;2.54;0
37;radar_station;2333.00;9.70;1735.00;5.70;0
37;nuclear_reactor;2295.00;11.70;1774.00;0.48;0
37;floating_harbor;2309.00;9.50;1738.60;1.03;761
37;floating_harbor;2303.52;9.50;1738.62;-3.84;969
37;floating_harbor;2289.00;9.50;1739.00;-3.14;3762
37;floating_harbor;2301.00;9.50;1739.00;-3.14;6011
37;floating_harbor;2305.30;9.50;1740.79;0.24;6904
142;arms_factory;2488.00;10.60;1794.00;0.79;0
142;arms_factory;2504.00;11.98;1793.00;4.91;0
142;arms_factory;2570.00;9.70;1845.00;1.29;0
142;arms_factory;2445.00;10.85;1852.00;5.42;0
142;arms_factory;2483.00;11.25;1855.00;5.52;0
142;arms_factory;2609.00;10.70;1786.00;3.36;0
142;industrial_complex;2524.00;11.70;1843.00;6.03;0
142;industrial_complex;2602.00;10.15;1818.00;2.41;0
142;industrial_complex;2454.00;13.40;1722.00;3.96;0
142;industrial_complex;2576.00;10.30;1827.00;1.81;0
142;industrial_complex;2447.00;12.00;1837.00;3.02;0
142;industrial_complex;2553.00;10.55;1834.00;0.85;0
142;air_base;2625.00;11.60;1756.00;3.87;0
142;supply_node;2563.00;10.50;1697.00;0.20;0
142;supply_node;2595.00;10.50;1710.00;3.14;0
142;supply_node;2615.00;10.85;1787.00;6.07;0
142;supply_node;2496.00;11.80;1824.00;2.37;0
142;supply_node;2549.00;11.32;1772.00;5.31;0
142;supply_node;2513.00;12.78;1695.00;0.50;0
142;supply_node;2451.00;11.25;1838.00;4.54;0
142;supply_node;2403.00;12.78;1742.00;1.20;0
142;supply_node;2408.00;10.55;1802.00;2.68;0
142;supply_node;2520.00;9.70;1885.00;0.43;0
142;supply_node;2423.00;12.30;1688.00;1.91;0
